Fraud,Address,Normal_Txns,Normal_Sent_txns,Normal_Received_txns,ERC20_txns,ERC20_Sent_txns,ERC20_Received_txns,Internal_Txn,Eth_Volume,Sent_Eth,Received_Eth,ERC20_Volume,Sent_ERC20,Received_ERC20,Stable_Coin_Volume,Sent_Stable_Coin,Received_Stable_Coin,First_Txn_Timestamp,Last_Txn_Timestamp,Wallet_LifeTime,Min_Time_Btw_Normal_Txns,Avg_Time_Btw_Normal_Txns,Max_Time_Btw_Normal_Txns,Min_Time_Btw_ERC20_Txns,Avg_Time_Btw_ERC20_Txns,Max_Time_Btw_ERC20_Txns,Min_Time_Btw_Txns,Avg_Time_Btw_Txns,Max_Time_Btw_Txns,Uniq_Wallet_In_Normal_Txns,Uniq_SmrtCntrs_In_Normal_Txns,Uniq_Wallet_In_ERC20_Txns,Uniq_SmrtCntrs_In_ERC20_Txns
1,0x0e0ba79cb92e07555ef7a3fe9e18ba33dd0b6d29,10,1,9,5,0,5,1,35.75743878,18.22709189,17.53034689,2556.0,0,2556.0,0,0,0,1523298710,1609964494,86665784000,1540000,8666578000,243634000,97642000,3916101000,10179100000,1540000,5777719000,243634000,10,0,1,2
1,0xe009321b26350c2cff5db607068c1f6813df40d7,14,1,13,3,0,3,0,25.31320212,12.65562456,12.65757756,1003.230692596869,0,1003.230692596869,0,0,0,1519600114,1535770549,16170435000,0,829832000,645000,3882086000,3490489000,0,0,951202000,645000,12,0,1,2
1,0x7c203685291149d5dad4308781f42a6b945df4e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x4622fbe791ab00c6aa0a8cc3184c954fd4cb78f7,38,19,19,0,0,0,0,18.0241973949094,9.011605197454701,9.0125921974547,0,0,0,0,0,0,1522053749,1530756518,8702769000,81000,229020000,648000,0,0,0,81000,229020000,648000,19,0,0,0
1,0x2ea0d2f367eeebd4cc9980ecde8d228c726f5a2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xf9035283551213f49d78a8467bed94e4b388676e,48,39,9,89,17,72,0,1.5232183750995238,0.7512199850995238,0.77199839,19943342.876157567,1870945.1,18072397.77615757,0,0,0,1515444492,1598104183,82659691000,109000,1722077000,18144000,127000,746782000,1981470000,0,603355000,18144000,9,22,51,16
1,0xa839f422311310f82717cac3bdad42dab2af429d,2,1,1,1,0,1,0,0.619139,0.309139,0.31,2.2659331092953194,0,2.2659331092953194,0,0,0,1514628811,1546874424,32245613000,32245613000,16122806000,0,0,0,0,11629762000,10748538000,20615851000,2,0,0,1
1,0x12b73519d6e2bea18d55298e924e198e17332ca1,5,2,3,0,0,0,0,8.211056874509048,4.1,4.111056874509047,0,0,0,0,0,0,1596762786,1597903288,1140502000,501000,228100000,834010000,0,0,0,501000,228100000,834010000,5,0,0,0
1,0xe6e6b672f4a28c0e0160ecddd46b144467f855fc,4,1,3,0,0,0,0,6.51260282,3.25628041,3.25632241,0,0,0,0,0,0,1577055077,1578400095,1345018000,302000,336254000,138405000,0,0,0,302000,336254000,138405000,4,0,0,0
1,0x87c828593984381e50d55f755b8462e074047cf7,43,19,24,2,1,1,2,2355.3119554,1196.261,1159.0509554,100000.0,50000.0,50000.0,100000.0,50000.0,50000.0,1664881439,1666186511,1305072000,0,30351000,48000,120000,60000,0,0,29002000,48000,10,2,1,1
1,0xb8689c29bdc7c84f33706ff0f96eafc222ba6d86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x8315438a8d29ef2800c4edb12e23dd3660ba7d08,5,4,1,0,0,0,0,2.043069688287607,1.0172088441438036,1.0258608441438035,0,0,0,0,0,0,1652311340,1652381723,70383000,49000,14077000,59992000,0,0,0,49000,14077000,59992000,2,1,0,0
1,0x54de06d1a4d9b2bb63d5836ec3159393f860b121,54,26,28,40,14,26,0,105.08107685711387,52.536054314556935,52.545022542556936,93185.54691473675,46203.08114267188,46982.465772064876,0,0,0,1505246685,1514382110,9135425000,0,169175000,197000,0,228374000,54000,0,97185000,197000,31,14,16,4
1,0x7af1d63d4f97f82ef6c1957bc579e3be67b25470,3,1,2,0,0,0,0,19.391948762,9.695543880999999,9.696404881,0,0,0,0,0,0,1584384375,1587140346,2755971000,17924000,918657000,0,0,0,0,17924000,918657000,0,3,0,0,0
1,0xf70c78be20884e3e90a8cabd46620f1823b2d4b3,0,0,0,1,0,1,0,0,0,0,1.337,0,1.337,0,0,0,1547966568,1547966568,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0x30fe7f968acc9e384fcaa55c54a3cd78b03aeb9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xac73ce5f0756c908daffea721b65d887c1814e21,2,1,1,0,0,0,0,5.325322,2.66,2.665322,0,0,0,0,0,0,1543768627,1543769335,708000,708000,354000,0,0,0,0,708000,354000,0,2,0,0,0
1,0xbea082ce2672fb15d9b6e88385aa4c032c5631f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xbbfd8041ebde22a7f3e19600b4bab4925cc97f7d,1098,1096,2,23,5,18,0,5.0,0.0,5.0,5463.323987435258,2648.495576653629,2814.828410781629,0,0,0,1543150698,1703469095,160318397000,0,92174000,2214000,0,6970269000,236000,0,143014000,2214000,2,7,4,6
1,0x1095775428aab47a4f922503d69cc8ec889995c6,5,1,4,5,0,5,0,31.997,15.997,16.0,1921.753242607784,0,1921.753242607784,0,0,0,1505749298,1663609643,157860345000,77100000,1168656000,436967000,781123000,30948973000,2164768000,77100000,15786034000,436967000,5,0,2,3
1,0x15f4a5d5bbc071fc20bd60b9b7d81aaa8a1142ab,7,5,2,0,0,0,0,1.797584,0.897584,0.9,0,0,0,0,0,0,1518197179,1522789529,4592350000,34240000,656050000,82358000,0,0,0,34240000,656050000,82358000,5,0,0,0
1,0x1071c1e161a70afe8f4d60635df7bda3edcc75fc,15,9,6,0,0,0,0,28.7468565,14.37153825,14.375318250000001,0,0,0,0,0,0,1573205450,1573569291,363841000,166000,24256000,423000,0,0,0,166000,24256000,423000,11,0,0,0
1,0xc4a941bd540d81247b2b87bab09832704a4407ee,297,18,279,7,4,3,1,55.09460187816556,28.002601878165564,27.092000000000002,0.9954551,0.0314551,0.9640000000000001,0,0,0,1655830185,1662735938,6905753000,0,23252000,34206000,0,382183000,2675191000,0,22716000,34206000,150,6,6,0
1,0x7fc256c1e50784736f2e2f982db62fb77487ed11,5,2,3,0,0,0,0,2.101565222078125,1.05029961,1.051265612078125,0,0,0,0,0,0,1591074161,1591277976,203815000,2513000,40763000,180881000,0,0,0,2513000,40763000,180881000,5,0,0,0
1,0x60afc5761212ed59608b0559b4ccbaad24fc74b1,124,56,68,2,0,2,0,105.87982094729225,52.930887750738975,52.94893319655327,1.347,0,1.347,0,0,0,1521104244,1663405199,142300955000,59000,109563000,11296000,115438631000,57719316000,0,59000,1129373000,11296000,52,0,2,0
1,0xdba5fd82be33cd84024cf878c2c46dbc70b6fdef,3,2,1,0,0,0,18,8.064146192722331,8.064146192722331,0.0,0,0,0,0,0,0,1651873838,1653032465,1158627000,50850000,386209000,0,0,0,0,50850000,386209000,0,3,0,0,0
1,0x57e47ceeb9b5bb9750eb54f7e0469f710a5fafc8,9,6,3,0,0,0,0,27.6611713,13.829171299999999,13.832,0,0,0,0,0,0,1587168033,1610838381,23670348000,25000,2630039000,1713000,0,0,0,25000,2630039000,1713000,6,1,0,0
1,0x561c14dad7666b88253b2acf24630dcd4e66db9c,1,0,1,0,0,0,0,0.49,0,0.49,0,0,0,0,0,0,1618618796,1618618796,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0xa95391c51788f884beca472bf71cdb000a2eed65,2,1,1,0,0,0,0,1.09896328,0.54905114,0.54991214,0,0,0,0,0,0,1522727361,1522769110,41749000,41749000,20874000,0,0,0,0,41749000,20874000,0,2,0,0,0
1,0xc169a0e826f22fc7d37a48aaa346ffb4521c35cd,12,1,11,0,0,0,0,73.338887096,36.669223048,36.669664048,0,0,0,0,0,0,1516130292,1521146270,5015978000,368000,417998000,797000,0,0,0,368000,417998000,797000,12,0,0,0
1,0xd11d565ba23b523ef7737aa24bdbb75a06521d87,13,1,12,2,0,2,0,17.5297851,8.76446205,8.765323050000001,1568.0,0,1568.0,0,0,0,1521559021,1525574692,4015671000,477000,292477000,786000,95255000,47628000,0,477000,267711000,786000,12,0,1,1
1,0xb35aeb73eea57162a0b0859a68694fd5e545b798,109,104,6,7,1,6,0,1.1407820216629125,0.429126714362507,0.7116553073004056,40.3148042271532,1.4764,38.8384042271532,0,0,0,1649733939,1651010175,1276236000,0,11709000,307000,35000,127250000,99000,0,11002000,307000,5,67,1,2
1,0x319ce3233d17b45d49aaa9414f154832d0f9aa61,14,3,11,0,0,0,0,11.944047,5.971299,5.972748,0,0,0,0,0,0,1523172966,1523453234,280268000,105000,20019000,23633000,0,0,0,105000,20019000,23633000,12,0,0,0
1,0xd1014b048deef8529f55d2db0059f8760cf51a8b,12,5,7,1,0,1,0,31.12506718,15.560381089999998,15.56468609,100.0,0,100.0,0,0,0,1536680974,1538975838,2294864000,116000,191239000,18701000,0,0,0,116000,176528000,5410000,10,0,1,0
1,0x9d144ffc9ab596e97f1a1e9cc0e029c1c2f05dd7,8,7,1,0,0,0,0,0.06605794325529199,0.016057943255291984,0.05,0,0,0,0,0,0,1640144702,1653397186,13252484000,133000,1656560000,332543000,0,0,0,133000,1656560000,332543000,2,1,0,0
1,0x62a0e8c5c55224b79ad93447d12b7fa2d257bc26,12,4,8,0,0,0,0,3.579964020000003,1.7813000100000032,1.79866401,0,0,0,0,0,0,1615684230,1616178911,494681000,51000,41223000,3685000,0,0,0,51000,41223000,3685000,10,0,0,0
1,0x94ad5c97933753e649feab92b9a4ac660f2a5e05,5,1,4,0,0,0,0,7.020063,3.510021,3.5100420000000003,0,0,0,0,0,0,1579459063,1580334884,875821000,19578000,175164000,606172000,0,0,0,19578000,175164000,606172000,5,0,0,0
1,0xef0683bef79b7ad85573415c781edfde8bec65b1,2,0,2,71,0,71,0,10000.0,0,10000.0,1.157920892373162e+59,0,1.157920892373162e+59,0,0,0,1500504605,1703470079,202965474000,150856099000,75428050000,0,48000,2858465000,3768827000,48000,2780349000,14434000,2,0,42,14
1,0x3639b8b8eda816b2cb62b65159a183972a3cf863,11,1,10,5,0,5,0,187.03681859883193,93.51818879941597,93.51862979941596,2554.271225787735,0,2554.271225787735,0,0,0,1508328323,1663406063,155077740000,168000,1163521000,1047000,1263564000,30571942000,0,168000,9692359000,1047000,11,0,4,1
1,0x3e9da7727830f8c48dafadd8246069c4481e2ace,266,59,207,59,18,41,1,418.70287009406763,210.022,208.68087009406764,101208.3397090479,48091.31390834303,53117.02580070487,0,0,0,1503253058,1545774202,42521144000,0,15912000,34000,0,720691000,696000,0,130834000,34000,134,19,25,5
1,0x90fb8fff658e1bd24d274c1a1133c319e055703a,0,0,0,1,0,1,0,0,0,0,1.337,0,1.337,0,0,0,1547961981,1547961981,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0x32672bd5f7f68ccae5e23986a11f89b51016145e,15,4,11,0,0,0,0,58.291646557720576,29.14149718,29.150149377720574,0,0,0,0,0,0,1522716387,1522929906,213519000,1345000,14235000,7760000,0,0,0,1345000,14235000,7760000,15,0,0,0
1,0x1bacbc473428eda051501a65751e185b329217ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xab5fd091c56a9b801e945a902e986e894e4f407d,8,1,7,2,0,2,0,18.415691614000615,9.206806307,9.208885307000614,22.369999999999997,0,22.369999999999997,0,0,0,1530858795,1547971375,17112580000,994000,57085000,86796000,13697934000,6848967000,0,994000,1711258000,86796000,7,0,2,0
1,0x652d02aacc02d0e0a11a33794993929b6aae0744,103,4,99,0,0,0,0,49.50199710834623,24.749366661465796,24.75263044688044,0,0,0,0,0,0,1653357690,1656138312,2780622000,0,26996000,33976000,0,0,0,0,26996000,33976000,59,0,0,0
1,0x857e4c43d8d1c4ab0a1217c22fdb1eb87d3775c6,16,6,10,2,0,2,0,8.83341572,4.41412486,4.41929086,13.379999999999999,0,13.379999999999999,0,0,0,1533948468,1663408487,129460019000,0,247182000,212000,115437112000,57718556000,0,0,7192223000,212000,16,0,2,0
1,0x3dd59de66e2ad31a7d663df977ddd6e5f2a5f6b6,39,37,2,27,13,14,12,456.39953831509507,391.06087606214743,65.3386622529476,1223.5508522222221,11.88165962962963,1211.6691925925925,0,0,0,1640642107,1667061707,26419600000,0,5539000,2721000,0,977221000,140109000,0,400297000,2721000,4,10,13,1
1,0x62bde5fb3cbd18a8b7841c1eccf722996251cbc4,9,2,7,0,0,0,0,3.488276893738287,1.7430137037382867,1.74526319,0,0,0,0,0,0,1645630745,1646949507,1318762000,26000,146529000,99624000,0,0,0,26000,146529000,99624000,7,1,0,0
1,0xdf3e77cd5e563f93fc7eca905d3302e95f9bb150,16,2,14,0,0,0,0,95.48670560625025,47.74328980312513,47.74341580312513,0,0,0,0,0,0,1516824787,1516946010,121223000,153000,7576000,4626000,0,0,0,153000,7576000,4626000,12,0,0,0
1,0xb8258bbbce4d987bf98c5df92775ffc3def94702,3,1,2,1,0,1,0,0.41130510204367,0.197113051021835,0.21419205102183497,1.5,0,1.5,0,0,0,1584402061,1614778950,30376889000,2407798000,10125630000,0,0,0,0,6401000,7594222000,2407798000,3,0,0,1
1,0xbceaa0040764009fdcff407e82ad1f06465fd2c4,3,2,1,19,0,19,0,51067.2282375168,25533.6139087584,25533.614328758402,28429.00328887901,0,28429.00328887901,24.65,0,24.65,1533974291,1644031173,110056882000,150000,6154993000,18464828000,46000,5727577000,4146856000,46000,5002586000,1232915000,2,0,12,5
1,0x9762cebe63e23bba2cbdf2d11e874839a7dd8ab1,2,1,1,0,0,0,0,1.999517,0.999517,1.0,0,0,0,0,0,0,1537540851,1537611048,70197000,70197000,35098000,0,0,0,0,70197000,35098000,0,2,0,0,0
1,0x56f1c9cdf27beefa83700fca284fe1ba08a5546a,25,3,22,3,0,3,0,42.83383613862159,21.4155285,21.418307638621588,2445.0,0,2445.0,0,0,0,1522830818,1529166401,6335583000,100000,232353000,128133000,132790000,1251193000,0,100000,226271000,128133000,21,0,1,1
1,0x59c3f67a32ff4f88c3fb4e3a63e3b7fd3cbbf1c4,14,1,13,0,0,0,0,41.21531162,20.60741431,20.607897310000002,0,0,0,0,0,0,1602944857,1605133837,2188980000,0,156356000,335311000,0,0,0,0,156356000,335311000,14,0,0,0
1,0x39b6ce3428068ce97db218fd2f8df6909b331308,595,2,593,2,0,2,0,5692.160041794,2846.0745378969996,2846.085503897,180.0,0,180.0,0,0,0,1516209042,1522632243,6423201000,0,1552000,132464000,1577183000,788592000,0,0,10759000,132464000,553,0,1,1
1,0x058e49378461c239dae065114cd9fa1c0dbc25c1,53,12,41,1,0,1,0,101.88232117038915,50.935300565194574,50.947020605194574,100.0,0,100.0,0,0,0,1535974823,1537358605,1383782000,0,26109000,14772000,0,0,0,0,25626000,14772000,47,1,1,0
1,0xe10eee4a6dc0d8193430b8dba35514beea508412,3,2,1,7,1,6,0,0.0432758,0.0182758,0.025,2833.4609036651273,1416.7304518325636,1416.7304518325636,0,0,0,1600907242,1605701866,4794624000,376000,1469598000,0,11639000,55172000,82726000,0,479462000,82726000,2,1,5,0
1,0x968031c8f88cc76a9acdde4809a1368b951f122e,31,23,8,8,7,1,1,72.48949221154224,36.23361160659048,36.25588060495176,77580404.0,1002404.0,76578000.0,0,0,0,1588187040,1589133381,946341000,0,30527000,88251000,607000,4690000,8451000,0,24265000,88251000,16,3,5,2
1,0xe1228f81c01b80efefac957483d63a40c6d635e1,0,0,0,2,0,2,0,0,0,0,13.379999999999999,0,13.379999999999999,0,0,0,1547971375,1663406063,115434688000,0,0,0,115434688000,57717344000,0,115434688000,57717344000,0,0,0,2,0
1,0xf3bf6a9b4dfb2d196fdd6c8e373591ca1de58604,31,5,26,0,0,0,0,22.30118404,11.14843952,11.15274452,0,0,0,0,0,0,1518739263,1519324970,585707000,1000,18894000,2547000,0,0,0,1000,18894000,2547000,26,0,0,0
1,0xf16171c676be64689aab46cbe4d3bdc2d4eee95f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x456c3dacfd9dd7e0c5caf2348a0afbfb60231075,50,7,43,0,0,0,0,8.686923982409532,4.339233982409532,4.34769,0,0,0,0,0,0,1648605831,1651734505,3128674000,25000,62573000,4724000,0,0,0,25000,62573000,4724000,38,0,0,0
1,0x3025c36d8a9620d3df89e9e9b1acbdfd639a6f37,3,2,1,0,0,0,0,9.998992,4.9990760000000005,4.999916,0,0,0,0,0,0,1563486455,1563529863,43408000,311000,14469000,43097000,0,0,0,311000,14469000,43097000,3,0,0,0
1,0xa51670c6f0f11f727f3606265252e656e729d09a,58,45,13,0,0,0,0,2.0657592700817764,0.9989864884179633,1.066772781663813,0,0,0,0,0,0,1642540270,1652261819,9721549000,74000,167613000,145352000,0,0,0,74000,167613000,145352000,21,1,0,0
1,0xb510704d1380b1e508714eaa8b2a4095e0e9e4b1,3,1,2,0,0,0,0,15.9999522775,7.9999522775,8.0,0,0,0,0,0,0,1581671957,1582829836,1157879000,4997000,385960000,0,0,0,0,4997000,385960000,0,3,0,0,0
1,0xa22229d569884f928b88087600c60d33a9c5a746,10,6,4,7,3,4,0,173.59348902346176,86.79475107623087,86.79873794723088,207857.626534187,103577.0382670935,104280.58826709351,0,0,0,1500425247,1501105994,680747000,0,66763000,465000,456000,97250000,13632000,0,40044000,13116000,6,2,6,0
1,0xe22a6e6d3a4f612609d22938281d31f20820ff0e,138,132,6,0,0,0,0,0.49621900154776616,0.08621900154776613,0.41000000000000003,0,0,0,0,0,0,1648911693,1699453523,50541830000,14000,366245000,51000,0,0,0,14000,366245000,51000,2,1,0,0
1,0xf6f902e60c8825662adc5693746bcccd866e90cb,3,1,2,0,0,0,0,0.199832,0.099832,0.1,0,0,0,0,0,0,1523010618,1526157977,3147359000,57232000,1049120000,0,0,0,0,57232000,1049120000,0,3,0,0,0
1,0x75dbe6e21e38a05a82ad64281a9e28a627619273,93,44,49,58,18,40,0,202.49147076808927,101.1,101.39147076808928,1790288.7174554614,894462.201786,895826.5156694615,0,0,0,1515519602,1695808187,180288585000,6000,20572000,4529000,105000,3108424000,5487000,0,1193964000,789000,34,4,42,4
1,0x8c155c3f4c79485dbb0eef5b4076fd426b3f8c65,1,0,1,0,0,0,0,0.38851953,0,0.38851953,0,0,0,0,0,0,1523367120,1523367120,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0xa8fd4b93dbbfdb6f01a6768ffebe8a6e06fedb28,34,1,33,0,0,0,1,25.234651080580157,13.114916390290078,12.119734690290077,0,0,0,0,0,0,1593122758,1598707181,5584423000,477000,164248000,170227000,0,0,0,477000,164248000,170227000,32,0,0,0
1,0xfd8999b60a72c51ea892db66f5ef0c58f2ecd6d3,9,1,8,2,1,1,0,9.07570732,4.53778016,4.53792716,199.0,100.0,99.0,0,0,0,1536730261,1545631266,8901005000,10773000,989001000,71300000,8142329000,4071164000,0,1923000,809182000,10773000,9,0,1,1
1,0x4d9d45898ce5e39ab871f47c9fc2f9b5a137800f,70,21,49,0,0,0,0,17.461325879213504,8.711325879213502,8.75,0,0,0,0,0,0,1639834795,1647028320,7193525000,169000,102765000,60039000,0,0,0,169000,102765000,60039000,65,0,0,0
1,0x412552139852d3310e58858803a97bfacf0c86f9,0,0,0,3,0,3,0,0,0,0,2.6839999999999997,0,2.6839999999999997,0,0,0,1547956034,1663609643,115653609000,0,0,0,9774199000,38551203000,0,9774199000,38551203000,0,0,0,2,1
1,0x95ffcdf36129e5e256190609cd97841d03e52356,22,15,7,5,0,5,0,13.039983749555555,6.513534374777778,6.526449374777778,916.348,0,916.348,0,0,0,1525000450,1557730233,32729783000,302000,305980000,1045000,1417000,5723651000,18843280000,302000,1212214000,1045000,22,0,3,1
1,0x2515421f55fa2b964b0b3c2fa37ba07d5c50ee05,15,3,12,0,0,0,0,16.828717938674206,8.411030469337103,8.417687469337103,0,0,0,0,0,0,1652924998,1653754451,829453000,96000,55297000,455000,0,0,0,96000,55297000,455000,13,0,0,0
1,0x0c626d05fb5805362f2fbd5f4291211b691f129b,22,18,4,1,0,1,0,65.23768908133573,32.61670119066787,32.62098789066787,500.0,0,500.0,0,0,0,1538328687,1570049032,31720345000,246000,1441834000,2133000,0,0,0,246000,1379145000,2133000,19,0,1,0
1,0x99b1805fa1642fc891c06ff0f0c3d7cbb73db1b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x460e290bbb2d598dbb75b7c82d70d16a527ee3f8,0,0,0,1,0,1,0,0,0,0,0.01,0,0.01,0,0,0,1663618655,1663618655,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0x857439b937f7bb76804a6ff8ea35be2d76e824b4,6,1,5,0,0,0,0,33.95086218,16.974832590000002,16.97602959,0,0,0,0,0,0,1602801619,1604928179,2126560000,87000,354427000,7131000,0,0,0,87000,354427000,7131000,5,0,0,0
1,0x9844f5c5f9aa7146a74ffc7b9227742acfa71dea,11,2,9,2,0,2,0,9.325602779999999,4.66158339,4.66401939,1.347,0,1.347,0,0,0,1531687062,1663405199,131718137000,117000,100736000,219000,115438631000,57719316000,0,117000,10132164000,219000,6,0,2,0
1,0x2003fc0b9d53f934f9bbd57304ccdd5fd2b37c50,0,0,0,3,0,3,0,0,0,0,2.6839999999999997,0,2.6839999999999997,0,0,0,1547955256,1663609643,115654387000,0,0,0,9774977000,38551462000,0,9774977000,38551462000,0,0,0,3,0
1,0x7fb4171497025872789d868685e8ea018e58f8bc,99,11,88,4,1,3,2,18.11955910127026,9.28336730209167,8.836191799178588,800.5172425,0.0188925,800.49835,0,0,0,1651699873,1662342316,10642443000,0,67048000,67090000,0,2597277000,396000,0,103325000,67090000,51,6,3,1
1,0x77509b41ae5f0b893e17f961b12837593067f8dc,1,1,0,0,0,0,25,19.825196041705446,19.825196041705446,0,0,0,0,0,0,0,1651924713,1651924713,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0x021bcdee4d5a997ae0a594e8362fe103f14aff79,3,1,2,0,0,0,0,12.0,5.99,6.01,0,0,0,0,0,0,1594896813,1595264802,367989000,35863000,122663000,0,0,0,0,35863000,122663000,0,3,0,0,0
1,0xd32357b1e1c0d1b469e2eef5baa0ebd3d02c2e51,7,2,5,1,0,1,0,5.375044,2.687039,2.688005,0.01,0,0.01,0,0,0,1537863052,1663618655,125755603000,74000,29003000,123000,0,0,0,74000,15719450000,123000,3,0,1,0
1,0xd305a960c2ebcff51c26c6a29b1129dcd2a54fdc,5,2,3,1,0,1,0,433.43455487462853,216.71406743731427,216.72048743731426,0.01,0,0.01,0,0,0,1536744528,1663618655,126874127000,1079000,2230356000,11146665000,0,0,0,1079000,21145688000,11146665000,3,0,1,0
1,0xa2aec7e1e3c63fa266ca443d37dc88fd35a92d4a,0,0,0,3,0,3,0,0,0,0,2.6839999999999997,0,2.6839999999999997,0,0,0,1547956034,1663609643,115653609000,0,0,0,9774199000,38551203000,0,9774199000,38551203000,0,0,0,2,1
1,0x33f78579ce0e3a96ca53e8d38b2b624ec432662d,6,5,1,7,3,4,0,0.08957358,0.02957358,0.06,17405.975737403816,8702.987868701908,8702.987868701908,9586.361352,4793.180676,4793.180676,1601397386,1603653748,2256362000,24000,372882000,177000,0,322328000,1076000,0,173566000,1076000,2,3,3,2
1,0xc7f8e7db2e868af8be0a2e4d01620a0628804272,2,1,1,0,0,0,0,12.68495,6.34195,6.343,0,0,0,0,0,0,1596611557,1597023570,412013000,412013000,206006000,0,0,0,0,412013000,206006000,0,2,0,0,0
1,0x09710c915edbce7ef5382214094b562314c5c626,20,13,7,15,6,9,0,5.581025143247512,2.778386071931266,2.802639071316246,1360.20317855,677.7,682.50317855,0,0,0,1601687337,1607348838,5661501000,0,273034000,1489000,180000,170291000,202317000,0,161757000,200828000,11,1,13,1
1,0x7b3049dc72215aa6b8666453b40f6de51acc4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x78694c0a6990dc9179d692c373140b7e14657fd7,8,5,3,7,1,6,1,0.4285182171247175,0.4187471981247175,0.009771018999999999,494.57728,247.28864,247.28864,0,0,0,1602767382,1618557194,15789812000,96000,1920252000,357000,141000,61552000,503000,0,1052654000,503000,6,2,2,1
1,0xdad399ca99e0a2366c28c8e6460fd84f713d28c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xa493cb0ad196eb650096f5aa255ad3f2649f7bb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x933b60e1fcf840f9cb86bba98077b4e9ae0a91d6,3,1,2,0,0,0,0,4.929456932566504,2.463013,2.466443932566504,0,0,0,0,0,0,1594037807,1597908369,3870562000,1682019000,1290187000,0,0,0,0,1682019000,1290187000,0,3,0,0,0
1,0xd316c5c4b5ff98c0fa187b5902af1b1f11ef6b77,2,0,2,2,0,2,0,1.038278,0,1.038278,99.01,0,99.01,0,0,0,1536014428,1663610267,127595839000,70292000,35146000,0,118603170000,59301585000,0,70292000,31898960000,0,2,0,1,1
1,0xea2d88d33d73e5ef4341c2e9ee42c6820effcd8a,11,1,10,0,0,0,0,59.426884497,29.71,29.716884497,0,0,0,0,0,0,1581794365,1582159012,364647000,642000,33150000,3451000,0,0,0,642000,33150000,3451000,10,0,0,0
1,0x3a577dccfaeb49c18e10c6e750b316aa02e5c7f7,236,131,105,113,51,62,12,1460.50815180937,758.4274120136989,702.0807397956711,3343604.2020562817,1672985.3133411407,1670618.8887151408,0,0,0,1500416523,1531890146,31473623000,0,110099000,1766000,0,89626000,790000,0,90182000,1766000,95,36,38,3
1,0xc3ea7086e1ff217c3c7cee18e2c8ff26d91329fe,2,1,1,0,0,0,0,0.999601,0.499601,0.5,0,0,0,0,0,0,1653708061,1653711178,3117000,3117000,1558000,0,0,0,0,3117000,1558000,0,2,0,0,0
1,0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,57,11,46,0,0,0,0,104.59075732,52.29114716,52.29961016,0,0,0,0,0,0,1520181059,1520703261,522202000,69000,9161000,19996000,0,0,0,69000,9161000,19996000,40,0,0,0
1,0x2b2de3ba552b302df006f2a0c5d3c1aec4b380d6,148,141,7,20,12,8,8,4.962492121084777,3.855130953035874,1.1073611680489028,0.586152,0.05868,0.527472,0,0,0,1656653325,1664153651,7500326000,0,50678000,402000,0,32000,43000,0,44645000,402000,9,58,12,1
1,0x4c6de024527aa08f5f21848754da4c88d090af14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x5b67a30108e1a5f3d5a809d57e76cd16fdfde7a7,200,190,10,365,129,236,2,82.13595115574148,55.64608222065948,26.489868935081994,102973125.56204534,50932493.65629945,52040631.90574589,0,0,0,1499237803,1564585195,65347392000,0,85597000,60797000,0,178869000,198000,0,115659000,60186000,14,91,31,17
